,SYMBOL,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1186,DIXON,2025-12-04,14080.0,14105.0,13675.0,13686.0,13707.0,259494,35899.46,49510, 101973, 39.30
1187,DIXON,2025-12-05,13699.0,13894.0,13500.0,13781.0,13749.0,243937,33399.95,47613, 72474, 29.71
1188,DLF,2025-11-06,770.0,773.5,756.5,758.9,758.35,2753925,21011.56,58889, 1381838, 50.18
1189,DLF,2025-11-07,753.6,761.65,745.0,758.5,759.45,1968749,14838.37,36466, 826438, 41.98
1190,DLF,2025-11-10,759.45,768.25,756.5,760.0,760.0,1418071,10789.42,27627, 619639, 43.70
1191,DLF,2025-11-11,762.5,766.3,752.45,765.75,765.25,1497577,11397.78,28496, 807629, 53.93
1192,DLF,2025-11-12,767.4,771.15,760.0,762.0,761.2,2364484,18077.4,58045, 1403087, 59.34
1193,DLF,2025-11-13,763.0,773.9,762.8,766.1,764.8,2212671,16973.72,39857, 1034476, 46.75
1194,DLF,2025-11-14,766.0,767.4,757.4,764.9,764.85,1171600,8926.27,25793, 330922, 28.25
1195,DLF,2025-11-17,768.0,772.8,764.95,769.0,768.5,1312234,10081.84,22172, 737260, 56.18
1196,DLF,2025-11-18,769.85,769.85,748.3,748.95,750.35,1247505,9421.31,33483, 621845, 49.85
1197,DLF,2025-11-19,750.35,750.85,738.6,743.5,743.65,2600689,19340.52,40231, 1330213, 51.15
1198,DLF,2025-11-20,743.65,745.9,738.6,741.95,741.1,1529401,11356.69,30575, 906448, 59.27
1199,DLF,2025-11-21,739.8,739.85,721.2,722.65,725.35,3588983,26237.95,47597, 2285284, 63.67
1200,DLF,2025-11-24,725.35,727.3,715.3,718.2,717.7,4800336,34557.57,66845, 3569474, 74.36
1201,DLF,2025-11-25,718.2,726.05,715.25,721.0,721.3,2298762,16581.42,39619, 1335064, 58.08
1202,DLF,2025-11-26,724.3,733.9,720.25,731.0,730.75,1965769,14350.96,38603, 1100194, 55.97
1203,DLF,2025-11-27,732.0,734.0,723.5,725.4,725.4,1086614,7898.98,20208, 521392, 47.98
1204,DLF,2025-11-28,724.0,730.2,721.7,724.6,723.6,1444662,10472.03,25534, 903982, 62.57
1205,DLF,2025-12-01,727.1,728.9,709.7,712.0,712.5,2400147,17197.77,50962, 1417776, 59.07
1206,DLF,2025-12-02,712.5,716.7,709.35,714.95,712.2,2424169,17275.78,33930, 1693713, 69.87
1207,DLF,2025-12-03,714.45,715.65,705.95,708.0,708.0,1396559,9901.44,31113, 603195, 43.19
1208,DLF,2025-12-04,706.6,713.85,705.15,711.0,709.35,2869711,20373.11,36910, 1805267, 62.91
1209,DLF,2025-12-05,708.0,725.25,707.15,720.4,719.75,2301587,16564.05,39331, 709191, 30.81
1210,DMART,2025-11-06,4182.4,4191.4,4071.9,4089.0,4082.2,487314,20023.93,51155, 317824, 65.22
1211,DMART,2025-11-07,4082.2,4082.2,3984.6,4015.9,4011.0,1195522,47957.51,63430, 818380, 68.45
1212,DMART,2025-11-10,4011.0,4067.0,4011.0,4035.0,4019.0,290454,11726.09,28641, 158087, 54.43
1213,DMART,2025-11-11,4025.0,4077.4,4020.0,4075.0,4072.2,272277,11036.37,26158, 159379, 58.54
1214,DMART,2025-11-12,4112.6,4112.6,4047.3,4054.0,4058.0,381769,15514.66,33814, 259353, 67.93
1215,DMART,2025-11-13,4058.0,4090.0,4040.4,4060.0,4062.5,252053,10261.15,35009, 160142, 63.54
1216,DMART,2025-11-14,4060.0,4069.2,4020.0,4053.0,4053.7,305911,12370.06,27992, 198445, 64.87
1217,DMART,2025-11-17,4059.9,4086.0,4032.0,4039.0,4036.2,186267,7533.92,19082, 110104, 59.11
1218,DMART,2025-11-18,4036.2,4042.2,3991.6,3995.0,3997.2,311407,12471.97,32195, 195349, 62.73
1219,DMART,2025-11-19,4010.0,4039.0,3997.1,4035.0,4026.5,378207,15209.03,29847, 265485, 70.20
1220,DMART,2025-11-20,4045.0,4099.7,4037.1,4085.0,4085.0,387479,15801.67,35220, 182169, 47.01
1221,DMART,2025-11-21,4085.0,4098.9,4030.5,4040.3,4038.0,330945,13426.26,37700, 179935, 54.37
1222,DMART,2025-11-24,4046.9,4048.5,3975.2,3985.0,3987.5,724604,28926.14,47327, 485791, 67.04
1223,DMART,2025-11-25,3997.9,4015.4,3960.0,3989.5,3988.6,446861,17825.53,50367, 304481, 68.14
1224,DMART,2025-11-26,3999.9,4029.9,3980.0,4015.0,4019.1,360542,14477.55,40002, 270982, 75.16
1225,DMART,2025-11-27,4029.0,4038.0,3986.0,4014.9,4007.1,237041,9502.57,40312, 148821, 62.78
1226,DMART,2025-11-28,4005.0,4044.8,3992.2,3995.9,3996.5,211068,8468.0,20570, 133570, 63.28
1227,DMART,2025-12-01,3997.0,4009.5,3946.0,3960.5,3963.3,256602,10184.25,34105, 153363, 59.77
1228,DMART,2025-12-02,3968.0,3975.2,3935.0,3963.8,3961.8,292968,11579.11,43464, 198313, 67.69
1229,DMART,2025-12-03,3961.8,3969.2,3883.0,3905.5,3909.7,359508,14041.51,47808, 227870, 63.38
1230,DMART,2025-12-04,3910.3,3935.0,3897.3,3915.7,3913.3,200117,7836.86,30582, 122063, 61.00
1231,DMART,2025-12-05,3913.3,3956.4,3904.3,3955.2,3952.1,184255,7259.46,27821, 116208, 63.07
1232,DRREDDY,2025-11-06,1202.0,1213.9,1193.2,1204.0,1205.2,1560897,18786.06,50644, 780133, 49.98
1233,DRREDDY,2025-11-07,1208.0,1211.9,1198.0,1207.0,1205.4,1076140,12977.78,38875, 568901, 52.86
1234,DRREDDY,2025-11-10,1199.4,1209.5,1195.0,1198.5,1198.7,3483082,41805.11,58773, 2817427, 80.89
1235,DRREDDY,2025-11-11,1203.6,1214.8,1198.6,1213.0,1211.5,1048552,12685.52,44626, 554227, 52.86
1236,DRREDDY,2025-11-12,1220.1,1235.0,1215.0,1230.4,1229.6,1222295,15012.29,47552, 699590, 57.24
1237,DRREDDY,2025-11-13,1235.8,1242.4,1227.3,1234.4,1234.9,1426984,17620.55,42363, 714171, 50.05
1238,DRREDDY,2025-11-14,1235.2,1249.0,1231.8,1246.9,1246.0,827643,10294.58,40378, 471270, 56.94
1239,DRREDDY,2025-11-17,1253.0,1253.0,1240.5,1244.0,1244.4,1423044,17719.17,34875, 957937, 67.32
1240,DRREDDY,2025-11-18,1244.5,1247.0,1232.7,1242.0,1243.8,971685,12063.35,32621, 577318, 59.41
1241,DRREDDY,2025-11-19,1248.7,1252.7,1237.0,1250.2,1250.2,830105,10335.07,34835, 481149, 57.96
1242,DRREDDY,2025-11-20,1255.0,1255.0,1237.7,1247.4,1248.6,854999,10661.9,26099, 404657, 47.33
1243,DRREDDY,2025-11-21,1244.8,1250.7,1237.1,1243.5,1243.9,941902,11727.24,32694, 552897, 58.70
1244,DRREDDY,2025-11-24,1248.0,1262.4,1219.0,1224.0,1226.2,7611988,93594.43,71954, 5844768, 76.78
1245,DRREDDY,2025-11-25,1236.3,1251.2,1230.3,1236.0,1236.1,1983817,24635.81,65188, 863558, 43.53
1246,DRREDDY,2025-11-26,1236.1,1251.0,1234.6,1247.0,1248.0,809816,10086.26,45161, 545851, 67.40
1247,DRREDDY,2025-11-27,1248.0,1256.0,1241.0,1249.7,1249.3,1060956,13231.02,57615, 688410, 64.89
1248,DRREDDY,2025-11-28,1250.0,1260.3,1245.0,1257.4,1258.8,809748,10161.38,32018, 574588, 70.96
1249,DRREDDY,2025-12-01,1263.9,1268.8,1248.4,1259.8,1260.1,1457856,18358.8,46024, 913078, 62.63
1250,DRREDDY,2025-12-02,1260.5,1278.3,1260.5,1276.5,1275.2,2361183,30029.49,59459, 1439008, 60.94
1251,DRREDDY,2025-12-03,1283.6,1293.0,1269.2,1280.0,1280.7,4969448,63668.1,77814, 3091832, 62.22
1252,DRREDDY,2025-12-04,1280.6,1284.2,1266.5,1278.5,1277.6,1971130,25119.01,59268, 1286595, 65.27
1253,DRREDDY,2025-12-05,1277.6,1282.8,1271.6,1276.0,1275.2,1036082,13237.03,24429, 614640, 59.32
1254,EICHERMOT,2025-11-06,6945.0,6975.0,6793.5,6810.0,6806.5,435650,29895.74,58833, 293655, 67.41
1255,EICHERMOT,2025-11-07,6806.5,6897.0,6720.5,6885.0,6886.0,465149,31566.57,57430, 282694, 60.77
1256,EICHERMOT,2025-11-10,6870.0,6915.5,6800.5,6894.5,6866.5,514365,35234.94,53710, 323308, 62.86
1257,EICHERMOT,2025-11-11,6871.5,6890.0,6754.0,6873.0,6873.0,409676,27915.7,40020, 234421, 57.22
1258,EICHERMOT,2025-11-12,6906.5,6925.0,6838.5,6879.0,6879.0,300606,20670.6,47141, 163859, 54.51
1259,EICHERMOT,2025-11-13,6875.0,6946.5,6758.5,6796.5,6855.0,842032,57879.89,64247, 482219, 57.27
1260,EICHERMOT,2025-11-14,6799.0,6850.0,6670.0,6699.5,6695.0,739163,49756.23,68163, 323207, 43.73
1261,EICHERMOT,2025-11-17,6730.0,6809.0,6675.0,6809.0,6799.0,789635,53474.42,52111, 536217, 67.91
1262,EICHERMOT,2025-11-18,6835.0,6854.0,6754.0,6785.0,6814.5,517129,35197.88,47443, 326722, 63.18
1263,EICHERMOT,2025-11-19,6800.0,6911.5,6760.0,6898.0,6896.5,416170,28532.41,52852, 284943, 68.47
1264,EICHERMOT,2025-11-20,6906.0,7138.0,6886.5,7125.0,7125.5,857232,60614.9,88980, 397360, 46.35
1265,EICHERMOT,2025-11-21,7125.5,7205.0,7088.5,7139.0,7134.5,654156,46868.16,58940, 227754, 34.82
1266,EICHERMOT,2025-11-24,7151.5,7284.5,7135.0,7250.0,7258.5,1229296,89158.04,96086, 772211, 62.82
1267,EICHERMOT,2025-11-25,7258.5,7274.5,7180.0,7200.0,7218.5,521990,37673.95,47510, 358446, 68.67
1268,EICHERMOT,2025-11-26,7258.0,7273.0,7180.0,7180.0,7198.5,313545,22664.62,70506, 190897, 60.88
1269,EICHERMOT,2025-11-27,7210.0,7210.5,6981.0,7004.0,6999.0,480102,33833.44,55566, 228102, 47.51
1270,EICHERMOT,2025-11-28,6999.0,7065.0,6956.0,7045.0,7053.5,449709,31647.07,40389, 250046, 55.60
1271,EICHERMOT,2025-12-01,7061.5,7250.0,7025.0,7135.0,7125.5,974710,69564.44,75066, 449362, 46.10
1272,EICHERMOT,2025-12-02,7125.0,7196.0,7091.5,7105.0,7112.5,448174,31942.15,79713, 267179, 59.62
1273,EICHERMOT,2025-12-03,7090.0,7105.0,7042.0,7063.5,7081.5,333674,23588.98,49934, 221515, 66.39
1274,EICHERMOT,2025-12-04,7098.0,7167.5,7066.5,7092.5,7100.0,364672,25918.27,58488, 228872, 62.76
1275,EICHERMOT,2025-12-05,7120.0,7218.0,7070.5,7205.0,7208.0,501035,35925.91,50190, 291923, 58.26
1276,ETERNAL,2025-11-06,308.5,311.65,303.55,305.3,305.65,44725332,137470.12,280633, 27559951, 61.62
1277,ETERNAL,2025-11-07,305.95,309.1,301.45,305.9,306.1,26911856,82347.79,163466, 13831648, 51.40
1278,ETERNAL,2025-11-10,304.25,308.55,300.8,301.8,301.45,33919179,102970.73,230802, 24280544, 71.58
1279,ETERNAL,2025-11-11,302.95,307.75,300.15,306.2,305.8,35824473,109031.54,197568, 22324825, 62.32
1280,ETERNAL,2025-11-12,308.0,312.95,307.35,308.55,308.8,43774443,135782.24,182989, 26703385, 61.00
1281,ETERNAL,2025-11-13,308.65,309.35,296.6,297.4,297.75,63585986,191501.82,239937, 39982055, 62.88
1282,ETERNAL,2025-11-14,295.0,305.25,294.75,304.15,303.75,37378739,112524.2,182042, 23318618, 62.38
1283,ETERNAL,2025-11-17,303.1,309.85,300.55,309.6,309.55,26632684,81583.8,160650, 13558960, 50.91
1284,ETERNAL,2025-11-18,312.0,313.0,304.5,304.5,306.15,24986347,77161.23,162604, 13121054, 52.51
1285,ETERNAL,2025-11-19,305.0,308.1,302.6,306.75,306.6,15532632,47588.7,123197, 8890505, 57.24
1286,ETERNAL,2025-11-20,308.5,308.65,304.6,307.05,306.9,13522453,41519.65,157411, 8135474, 60.16
1287,ETERNAL,2025-11-21,304.95,305.95,301.0,302.0,301.95,13729185,41668.7,126741, 8675226, 63.19
1288,ETERNAL,2025-11-24,296.5,304.25,295.6,300.7,301.0,42517973,127943.49,221877, 27147867, 63.85
1289,ETERNAL,2025-11-25,303.0,305.95,300.5,302.4,302.3,19304127,58387.58,168430, 12605738, 65.30
1290,ETERNAL,2025-11-26,300.3,307.15,300.3,306.8,306.85,14488702,44269.15,168605, 7824771, 54.01
1291,ETERNAL,2025-11-27,308.0,308.7,300.55,302.2,302.75,22604916,68487.4,153474, 13427109, 59.40
1292,ETERNAL,2025-11-28,303.0,304.8,299.65,300.5,300.1,17678706,53393.27,138131, 12235137, 69.21
1293,ETERNAL,2025-12-01,302.3,305.45,300.25,302.2,301.5,17929620,54159.65,184663, 11468489, 63.96
1294,ETERNAL,2025-12-02,300.6,301.8,297.0,300.6,300.55,23517461,70449.55,152979, 15275461, 64.95
1295,ETERNAL,2025-12-03,300.6,302.95,296.0,298.5,297.75,18546982,55414.62,125499, 10110238, 54.51
1296,ETERNAL,2025-12-04,297.6,298.75,292.55,296.55,295.75,31947997,94285.84,183511, 21229113, 66.45
1297,ETERNAL,2025-12-05,295.0,299.7,291.15,291.75,292.4,17762375,52349.45,130523, 10575901, 59.54
1298,EXIDEIND,2025-11-06,379.65,382.65,375.45,379.6,379.85,1515399,5752.47,28746, 704398, 46.48
1299,EXIDEIND,2025-11-07,377.85,379.95,374.75,377.1,377.35,1541187,5816.44,36443, 805094, 52.24
1300,EXIDEIND,2025-11-10,377.45,381.0,377.0,378.85,379.1,1153922,4372.87,17962, 549504, 47.62
1301,EXIDEIND,2025-11-11,379.0,380.3,375.85,377.5,377.0,1315238,4968.92,19052, 605806, 46.06
1302,EXIDEIND,2025-11-12,378.2,382.9,378.0,378.6,380.4,1335467,5088.54,17381, 656510, 49.16
1303,EXIDEIND,2025-11-13,380.4,381.9,378.4,379.6,379.7,1497531,5693.8,20106, 824963, 55.09
1304,EXIDEIND,2025-11-14,378.55,382.4,378.0,381.4,381.0,1724815,6559.84,20077, 791278, 45.88
1305,EXIDEIND,2025-11-17,377.0,386.8,377.0,382.4,382.7,3658302,14004.87,39003, 1322358, 36.15
1306,EXIDEIND,2025-11-18,382.2,383.45,378.95,381.9,381.5,1771009,6749.47,26018, 891058, 50.31
1307,EXIDEIND,2025-11-19,381.5,383.0,379.4,380.55,380.9,1350329,5151.64,18386, 529756, 39.23
1308,EXIDEIND,2025-11-20,380.9,383.25,380.5,381.1,380.8,1277581,4878.78,24894, 678478, 53.11
1309,EXIDEIND,2025-11-21,379.5,380.4,374.4,374.6,375.35,1679144,6325.03,22480, 973484, 57.98
1310,EXIDEIND,2025-11-24,374.0,375.2,361.85,363.0,363.45,2308560,8487.0,32864, 1493892, 64.71
1311,EXIDEIND,2025-11-25,363.0,366.15,361.0,361.4,361.85,1827850,6646.17,32744, 924608, 50.58
1312,EXIDEIND,2025-11-26,362.0,366.15,360.1,366.0,365.15,2430013,8869.38,21396, 1809325, 74.46
1313,EXIDEIND,2025-11-27,368.0,369.35,364.0,368.0,368.35,1519975,5574.29,16280, 719553, 47.34
1314,EXIDEIND,2025-11-28,370.0,376.0,368.0,374.95,374.8,1779891,6649.75,27336, 651442, 36.60
1315,EXIDEIND,2025-12-01,375.6,381.0,374.8,379.7,380.15,1972475,7452.32,27413, 981882, 49.78
1316,EXIDEIND,2025-12-02,380.2,381.0,376.2,378.3,378.45,1257595,4764.33,20890, 540324, 42.96
1317,EXIDEIND,2025-12-03,377.5,378.6,370.3,374.0,372.65,2341225,8746.2,29102, 1416092, 60.49
1318,EXIDEIND,2025-12-04,371.7,381.75,371.7,380.65,380.35,2191657,8300.61,25253, 939933, 42.89
1319,EXIDEIND,2025-12-05,380.3,380.75,375.9,380.0,380.15,921587,3494.1,12305, 447420, 48.55
1320,FEDERALBNK,2025-11-06,237.98,238.34,235.05,235.1,235.83,4895857,11563.86,53832, 3004112, 61.36
1321,FEDERALBNK,2025-11-07,235.0,238.0,232.42,237.5,237.26,7026019,16582.63,69621, 3911058, 55.67
1322,FEDERALBNK,2025-11-10,237.25,238.89,236.56,238.0,238.46,7513078,17876.09,51487, 4988483, 66.40
1323,FEDERALBNK,2025-11-11,238.44,238.58,235.09,235.8,235.89,7025378,16588.86,50606, 5145274, 73.24
1324,FEDERALBNK,2025-11-12,236.0,239.91,233.48,238.55,238.94,8593960,20392.41,54378, 5392442, 62.75
1325,FEDERALBNK,2025-11-13,238.53,238.66,235.01,235.53,235.79,3764303,8902.76,26948, 2215351, 58.85
1326,FEDERALBNK,2025-11-14,235.4,237.19,235.08,236.22,236.26,3078306,7271.14,33101, 1680833, 54.60
1327,FEDERALBNK,2025-11-17,237.11,239.99,235.27,239.63,239.06,6245112,14880.15,52801, 3662377, 58.64
1328,FEDERALBNK,2025-11-18,239.44,246.75,239.0,244.61,244.51,24152192,58870.27,134932, 11789053, 48.81
1329,FEDERALBNK,2025-11-19,245.3,248.5,244.82,245.99,246.02,15310593,37782.95,96755, 8932162, 58.34
1330,FEDERALBNK,2025-11-20,246.51,246.88,243.85,245.0,244.93,4639649,11361.89,29306, 2705033, 58.30
1331,FEDERALBNK,2025-11-21,244.19,247.6,244.0,244.35,245.06,7135057,17571.93,58789, 3878313, 54.36
1332,FEDERALBNK,2025-11-24,245.08,251.22,244.46,247.5,248.17,16439268,40980.77,104644, 10521447, 64.00
1333,FEDERALBNK,2025-11-25,248.4,256.9,247.5,256.0,255.99,15576893,39589.08,169908, 6201411, 39.81
1334,FEDERALBNK,2025-11-26,255.5,258.8,253.74,256.0,256.37,10148728,26034.88,52799, 5298329, 52.21
1335,FEDERALBNK,2025-11-27,256.0,256.9,253.3,255.35,254.87,4560033,11612.27,73582, 1767868, 38.77
1336,FEDERALBNK,2025-11-28,255.35,258.24,253.86,257.7,257.92,5507931,14126.56,66128, 2862614, 51.97
1337,FEDERALBNK,2025-12-01,259.7,259.7,255.8,257.0,256.6,5687469,14628.59,51844, 2825839, 49.69
1338,FEDERALBNK,2025-12-02,256.6,262.0,256.6,259.3,258.45,8694935,22535.89,71215, 4344799, 49.97
1339,FEDERALBNK,2025-12-03,259.0,259.85,255.85,258.65,258.25,5218904,13440.24,41670, 3155560, 60.46
1340,FEDERALBNK,2025-12-04,259.0,261.2,257.05,258.0,258.65,5356973,13860.93,49762, 2804770, 52.36
1341,FEDERALBNK,2025-12-05,259.0,260.25,256.95,259.1,259.2,5002265,12939.08,35759, 2699522, 53.97
1342,FORTIS,2025-11-06,1025.0,1029.9,995.1,1007.5,1009.9,2298960,23185.42,70903, 1264147, 54.99
1343,FORTIS,2025-11-07,1007.0,1022.5,1000.8,1020.2,1020.0,1719538,17412.0,44457, 1010731, 58.78
1344,FORTIS,2025-11-10,1020.0,1020.3,984.5,992.7,992.7,4626269,46129.65,108521, 2685876, 58.06
1345,FORTIS,2025-11-11,999.0,999.0,980.0,983.9,986.9,3524034,34771.15,65663, 2280074, 64.70
1346,FORTIS,2025-11-12,1004.1,1007.5,949.6,968.1,969.4,6846735,66413.56,139754, 2944235, 43.00
1347,FORTIS,2025-11-13,971.0,977.9,948.4,952.0,953.0,3239284,31116.03,91944, 1871016, 57.76
1348,FORTIS,2025-11-14,950.0,951.0,930.3,937.8,937.7,3268449,30627.99,96773, 2089514, 63.93
1349,FORTIS,2025-11-17,943.0,953.2,931.2,946.4,944.1,3466951,32692.46,79113, 2043261, 58.94
1350,FORTIS,2025-11-18,946.4,946.4,922.0,928.1,928.1,2325318,21625.95,71068, 1290988, 55.52
1351,FORTIS,2025-11-19,932.0,935.5,912.5,924.0,922.9,3031991,27958.89,126525, 1955913, 64.51
1352,FORTIS,2025-11-20,925.0,940.5,921.0,936.9,935.4,2621786,24528.34,71529, 1628084, 62.10
1353,FORTIS,2025-11-21,937.7,938.0,914.4,923.0,921.0,2145127,19801.64,94409, 1295768, 60.41
1354,FORTIS,2025-11-24,926.5,932.8,915.7,916.2,922.2,59357806,547644.28,177236, 35423665, 59.68
1355,FORTIS,2025-11-25,920.0,929.0,915.6,919.0,920.4,2226236,20545.84,39774, 1358698, 61.03
1356,FORTIS,2025-11-26,925.7,935.4,921.0,932.8,932.9,1562116,14534.41,24260, 1002688, 64.19
1357,FORTIS,2025-11-27,932.9,935.0,916.2,921.5,922.1,1594941,14715.35,40836, 895952, 56.17
1358,FORTIS,2025-11-28,929.0,929.0,906.7,920.0,919.1,2836398,25951.43,59813, 1852046, 65.30
1359,FORTIS,2025-12-01,919.1,921.8,899.65,905.0,904.85,2757915,25083.76,84366, 1927378, 69.89
1360,FORTIS,2025-12-02,904.2,918.4,893.55,916.0,915.75,3998767,36252.13,91055, 2802373, 70.08
1361,FORTIS,2025-12-03,916.05,920.85,895.15,896.6,898.25,2120959,19158.89,62335, 1417988, 66.86
1362,FORTIS,2025-12-04,895.0,900.65,884.5,887.0,888.55,2075176,18470.13,86375, 1434646, 69.13
1363,FORTIS,2025-12-05,890.0,896.4,882.0,885.0,888.55,1895397,16850.53,79800, 1228541, 64.82
1364,GAIL,2025-11-06,182.8,182.8,178.65,178.9,178.98,8609714,15466.34,62026, 5019763, 58.30
1365,GAIL,2025-11-07,178.3,181.43,177.16,180.8,180.47,5863620,10531.21,31646, 3268743, 55.75
1366,GAIL,2025-11-10,179.6,182.25,179.6,181.4,181.52,6801002,12328.54,39435, 4545742, 66.84
1367,GAIL,2025-11-11,181.4,182.69,179.76,182.33,182.34,4352265,7903.63,38410, 2380417, 54.69
1368,GAIL,2025-11-12,182.51,183.44,181.75,182.4,182.45,9245014,16872.47,48188, 6722723, 72.72
1369,GAIL,2025-11-13,182.45,185.37,182.18,183.8,183.67,8521444,15673.58,66109, 5324334, 62.48
1370,GAIL,2025-11-14,183.0,184.03,182.07,183.8,183.41,5496277,10054.4,41520, 3520427, 64.05
1371,GAIL,2025-11-17,182.9,185.63,182.55,185.19,185.3,6749568,12472.05,53599, 4107561, 60.86
1372,GAIL,2025-11-18,186.49,186.49,183.01,184.4,184.31,6258414,11526.38,32863, 3720129, 59.44
1373,GAIL,2025-11-19,184.4,184.88,183.3,184.05,184.05,3032584,5585.42,28124, 1998027, 65.89
1374,GAIL,2025-11-20,184.18,185.17,183.02,184.5,184.31,6809330,12551.86,50326, 4519511, 66.37
1375,GAIL,2025-11-21,184.0,184.78,181.69,183.01,182.99,8936258,16352.83,64004, 5673271, 63.49
1376,GAIL,2025-11-24,182.11,183.61,180.01,180.52,181.09,13399523,24313.06,46209, 9736627, 72.66
1377,GAIL,2025-11-25,181.09,182.15,179.5,179.8,180.22,5775748,10437.99,38830, 3469519, 60.07
1378,GAIL,2025-11-26,180.1,185.58,180.0,185.1,185.16,7831961,14447.7,35237, 4666951, 59.59
1379,GAIL,2025-11-27,185.2,186.87,183.12,184.1,183.8,3082841,5679.62,37622, 1381326, 44.81
1380,GAIL,2025-11-28,172.22,176.4,171.8,176.28,176.09,60244650,104947.46,290742, 20999799, 34.86
1381,GAIL,2025-12-01,177.0,177.43,174.84,175.0,175.41,14586098,25627.47,89472, 6989663, 47.92
1382,GAIL,2025-12-02,175.21,176.66,174.5,175.05,175.0,6840703,11988.57,63735, 4720287, 69.00
1383,GAIL,2025-12-03,175.05,175.5,169.7,170.5,170.27,19784622,33766.98,95997, 14249268, 72.02
1384,GAIL,2025-12-04,170.99,171.87,169.75,170.85,170.63,7624463,13005.0,64977, 4302780, 56.43
1385,GAIL,2025-12-05,171.0,171.6,169.53,169.99,169.98,5577375,9492.56,40422, 3120698, 55.95
1386,GLENMARK,2025-11-06,1859.9,1859.9,1805.0,1808.3,1810.4,356061,6481.93,20820, 194745, 54.69
1387,GLENMARK,2025-11-07,1801.4,1829.4,1801.4,1822.4,1811.5,553200,10035.76,25257, 347800, 62.87
1388,GLENMARK,2025-11-10,1820.6,1849.3,1810.4,1838.1,1829.9,582091,10677.35,26336, 336012, 57.72
1389,GLENMARK,2025-11-11,1840.0,1846.9,1813.0,1814.0,1817.3,388962,7093.29,18835, 209305, 53.81
1390,GLENMARK,2025-11-12,1817.0,1861.0,1807.0,1850.0,1847.8,1811699,33415.47,47763, 1292728, 71.35
1391,GLENMARK,2025-11-13,1862.1,1918.9,1845.9,1888.9,1880.6,1708579,32391.93,92256, 769149, 45.02
1392,GLENMARK,2025-11-14,1890.0,1931.9,1855.0,1895.0,1895.6,1808669,34390.43,64892, 821557, 45.42
1393,GLENMARK,2025-11-17,1855.1,1924.9,1810.0,1867.3,1868.9,6171268,115457.3,223635, 2477751, 40.15
1394,GLENMARK,2025-11-18,1880.0,1882.0,1818.0,1835.0,1842.8,2126546,39086.52,71656, 961124, 45.20
1395,GLENMARK,2025-11-19,1835.5,1866.5,1832.1,1841.0,1840.8,548782,10146.73,38184, 192627, 35.10
1396,GLENMARK,2025-11-20,1845.0,1894.8,1842.1,1884.9,1878.0,1275173,23754.99,46482, 297608, 23.34
1397,GLENMARK,2025-11-21,1878.4,1908.0,1838.0,1843.2,1844.2,943929,17681.64,44107, 278388, 29.49
1398,GLENMARK,2025-11-24,1844.2,1861.5,1825.1,1836.2,1842.4,1430032,26389.91,39203, 777057, 54.34
1399,GLENMARK,2025-11-25,1842.0,1893.6,1837.0,1870.5,1881.5,1017631,19096.58,49524, 395615, 38.88
1400,GLENMARK,2025-11-26,1880.0,1927.4,1875.6,1919.0,1921.3,833315,15910.94,40872, 368289, 44.20
1401,GLENMARK,2025-11-27,1924.7,1958.0,1922.3,1942.0,1944.0,1272760,24739.66,53445, 369267, 29.01
1402,GLENMARK,2025-11-28,1949.5,1958.0,1937.8,1948.8,1946.2,687641,13404.34,29922, 362857, 52.77
1403,GLENMARK,2025-12-01,1950.0,1965.9,1923.1,1946.0,1941.7,456233,8872.09,28810, 171050, 37.49
1404,GLENMARK,2025-12-02,1951.8,1984.0,1942.7,1980.0,1978.6,1261494,24859.77,58966, 595634, 47.22
1405,GLENMARK,2025-12-03,1987.9,1992.9,1954.9,1965.0,1965.9,1004563,19811.34,53453, 441558, 43.96
1406,GLENMARK,2025-12-04,1960.1,1984.9,1960.1,1975.6,1973.8,414550,8182.27,37346, 200154, 48.28
1407,GLENMARK,2025-12-05,1964.0,1988.0,1957.0,1958.0,1968.2,420804,8303.87,42873, 185070, 43.98
1408,GMRAIRPORT,2025-11-06,94.1,96.43,94.1,94.38,94.45,11103563,10580.12,31180, 5379460, 48.45
1409,GMRAIRPORT,2025-11-07,94.3,96.3,94.0,95.7,95.66,17206733,16421.08,39187, 9330810, 54.23
1410,GMRAIRPORT,2025-11-10,95.11,96.72,95.11,95.45,95.65,10726731,10286.57,28008, 5760857, 53.71
1411,GMRAIRPORT,2025-11-11,95.5,95.8,94.45,95.64,95.49,6227895,5938.21,24105, 3951047, 63.44
1412,GMRAIRPORT,2025-11-12,95.99,96.27,94.64,95.25,95.5,10526450,10043.69,33030, 5819352, 55.28
1413,GMRAIRPORT,2025-11-13,95.25,96.2,95.09,95.46,95.49,10602571,10135.73,25720, 6944479, 65.50
1414,GMRAIRPORT,2025-11-14,97.65,99.19,94.65,95.55,95.67,28366853,27409.5,69734, 7780786, 27.43
1415,GMRAIRPORT,2025-11-17,97.46,98.08,96.42,97.49,97.68,16152779,15744.11,43443, 5653252, 35.00
1416,GMRAIRPORT,2025-11-18,97.66,104.85,97.5,104.0,103.72,103946808,106393.95,210276, 36474750, 35.09
